,OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized,Country,Year
3672,6660,2008-06-14,39.6,-70.47,0,0,,2008
3673,6661,2008-08-15,39.6,-71.12,0,0,,2008
3674,6663,2002-06-29,39.61,-69.11,12959,0,,2002
3675,6664,2003-05-30,39.61,-63.53,1200,0,,2003
3676,6668,2004-10-18,39.62,-66.49,2160,0,,2004
3677,6669,2004-10-18,39.62,-66.49,6479,0,,2004
3678,6673,2006-10-16,39.64,-68.21,0,0,,2006
3679,6674,2008-09-02,39.66,-70.88,1427,0,,2008
3680,6679,2008-09-03,39.69,-72.06,0,0,,2008
3681,6680,2000-07-27,39.7,-70.6,0,0,,2000
3682,6686,2004-10-18,39.73,-68.55,1080,0,,2004
3683,6687,2000-07-02,39.74,-70.08,0,0,,2000
3684,6691,2004-08-07,39.75,-69.57,623,0,,2004
3685,6695,2003-07-14,39.76,-147.72,1264,0,,2003
3686,6698,2006-10-16,39.78,-68.61,540,0,,2006
3687,6699,2003-06-29,39.81,-70.76,0,0,,2003
3688,6700,2002-10-20,39.83,-66.33,0,0,,2002
3689,6701,2001-09-06,39.84,-68.3,1200,0,,2001
3690,6702,2003-06-30,39.84,-71.11,3780,0,,2003
3691,6703,2007-06-26,39.84,-71.12,0,0,,2007
3692,6704,2006-10-18,39.86,-64.56,0,0,,2006
3693,6705,2002-09-07,39.87,-68.24,2160,0,,2002
3694,6709,2002-09-06,39.88,-69.44,540,0,,2002
3695,6710,2006-10-15,39.88,-69.7,0,0,,2006
3696,6711,2001-07-11,39.89,-69.25,0,0,,2001
3697,6713,2003-07-22,39.9,-157.2,22833,0,,2003
3698,6714,2012-10-07,39.9,-157.2,3163,0,,2012
3699,6715,2000-07-03,39.91,-70.25,7019,0,,2000
3700,6716,2000-09-12,39.91,-69.04,0,0,,2000
3701,6717,2005-09-03,39.91,-69.09,1620,0,,2005
3702,6720,2005-07-12,39.92,-63.62,0,0,,2005
3703,6723,2005-09-03,39.93,-68.49,7199,0,,2005
3704,6724,2006-06-25,39.93,-70.85,0,0,,2006
3705,6725,2003-07-20,39.94,-69.34,9359,0,,2003
3706,6726,2008-09-01,39.94,-71.2,0,0,,2008
3707,6727,2001-09-06,39.95,-69.02,0,0,,2001
3708,6728,2003-06-30,39.95,-71.08,4050,0,,2003
3709,6730,2008-06-27,39.97,-71.05,0,0,,2008
3710,6731,2002-06-01,39.98,-65.99,0,0,,2002
3711,6732,2001-06-22,39.99,-67.57,0,0,,2001
3712,6734,2008-06-11,40.0,-72.69,0,0,,2008
3713,6735,2004-08-07,40.01,-69.08,0,0,,2004
3714,6738,2006-07-06,40.02,-68.95,0,0,,2006
3715,6739,2006-10-15,40.03,-69.14,0,0,,2006
3716,6740,2008-10-21,40.03,-71.06,0,0,,2008
3717,6741,2008-06-27,40.04,-71.21,0,0,,2008
3718,6742,2008-08-17,40.04,-69.33,675,0,,2008
3719,6749,2003-10-18,40.08,-70.73,0,0,,2003
3720,6750,2005-08-10,40.08,-68.51,4500,0,,2005
3721,6755,2000-09-12,40.12,-68.81,0,0,,2000
3722,6756,2008-09-04,40.12,-71.92,1080,0,,2008
3723,6760,2000-10-18,40.15,-71.09,0,0,,2000
3724,6761,2006-09-01,40.15,-70.12,0,0,,2006
3725,6764,2001-06-22,40.16,-67.42,540,0,,2001
3726,6765,2003-07-22,40.16,-157.42,10571,0,,2003
3727,6766,2005-05-27,40.16,-62.65,1080,0,,2005
3728,6773,2003-07-01,40.18,-70.73,0,0,,2003
3729,6774,2005-07-12,40.18,-64.7,0,0,,2005
3730,6775,2007-10-13,40.2,-68.83,540,0,,2007
3731,6784,2000-09-13,40.23,-70.14,0,0,,2000
3732,6785,2001-07-11,40.23,-70.38,0,0,,2001
3733,6787,2001-06-28,40.24,-69.85,540,0,,2001
3734,6794,2000-10-17,40.25,-71.18,0,0,,2000
3735,6795,2001-09-05,40.26,-70.26,0,0,,2001
3736,6796,2005-07-08,40.26,-70.31,0,0,,2005
3737,6797,2007-08-12,40.26,-70.83,2700,0,,2007
3738,6799,2005-08-21,40.27,-70.24,0,0,,2005
3739,6802,2000-07-26,40.28,-70.29,3780,0,,2000
3740,6803,2005-08-09,40.29,-69.05,1188,0,,2005
3741,6804,2008-06-11,40.29,-73.41,0,0,,2008
3742,6812,2001-06-02,40.3,-63.81,4800,0,,2001
3743,6813,2001-06-02,40.3,-63.81,1800,0,,2001
3744,6814,2003-07-01,40.3,-70.71,0,0,,2003
3745,6815,2003-07-20,40.3,-69.74,2160,0,,2003
3746,6816,2001-09-07,40.31,-68.21,2025,0,,2001
3747,6819,2001-06-21,40.33,-67.69,540,0,,2001
3748,6820,2005-07-11,40.33,-65.42,0,0,,2005
3749,6821,2005-09-03,40.33,-68.47,337,0,,2005
3750,6822,2006-10-14,40.34,-70.84,2370,0,,2006
3751,6828,2003-07-20,40.35,-69.23,0,0,,2003
3752,6829,2007-08-12,40.35,-70.97,1080,0,,2007
3753,6830,2005-08-21,40.36,-69.22,0,0,,2005
3754,6831,2006-10-18,40.36,-63.27,1296,0,,2006
3755,6832,2005-07-09,40.37,-70.44,0,0,,2005
3756,6833,2003-07-21,40.38,-157.49,43138,0,,2003
3757,6834,2003-12-18,40.38,-157.49,0,0,,2003
3758,6835,2005-09-02,40.38,-69.82,540,0,,2005
3759,6836,2012-04-19,40.38,-157.49,13499,0,,2012
3760,6837,2012-10-06,40.38,-157.49,783,0,,2012
3761,6838,2004-08-08,40.4,-68.45,1350,0,,2004
3762,6843,2006-07-07,40.42,-68.56,0,0,,2006
3763,6845,2004-08-20,40.43,-69.1,540,0,,2004
3764,6846,2008-08-14,40.43,-70.74,3811,0,,2008
3765,6852,2005-07-11,40.45,-66.61,961,0,,2005
3766,6857,2003-08-03,40.47,-67.71,0,0,,2003
3767,6864,2005-08-20,40.48,-70.94,0,0,,2005
3768,6865,2005-08-09,40.49,-69.52,771,0,,2005
3769,6868,2001-06-02,40.5,-64.07,9449,0,,2001
3770,6869,2001-06-02,40.5,-64.07,4628,0,,2001
3771,6870,2002-07-01,40.51,-68.25,540,0,,2002
3772,6887,2003-07-21,40.58,-157.79,40135,0,,2003
3773,6888,2012-04-15,40.58,-157.79,1813,0,,2012
3774,6893,2005-06-24,40.62,-71.16,0,0,,2005
3775,6894,2008-07-09,40.62,-68.73,782,0,,2008
3776,6896,2003-06-28,40.64,-71.23,0,0,,2003
3777,6897,2003-07-20,40.64,-69.15,0,0,,2003
3778,6901,2008-08-03,40.65,-69.15,823,0,,2008
3779,6903,2003-08-04,40.66,-68.38,0,0,,2003
3780,6904,2005-08-20,40.66,-70.96,0,0,,2005
3781,6905,2005-09-02,40.66,-69.97,0,0,,2005
3782,6906,2008-08-02,40.66,-70.47,0,0,,2008
3783,6910,2003-07-20,40.68,-128.9,48609,0,,2003
3784,6911,2012-10-05,40.68,-128.9,452,0,,2012
3785,6912,2003-06-28,40.69,-71.12,2700,0,,2003
3786,6913,2006-06-22,40.69,-70.42,11339,0,,2006
3787,6914,2008-06-26,40.69,-70.71,0,0,,2008
3788,6919,2002-09-06,40.7,-70.3,1080,0,,2002
3789,6920,2006-07-05,40.7,-70.26,0,0,,2006
3790,6921,2008-10-20,40.7,-71.04,705,0,,2008
3791,6922,2006-07-28,40.71,-70.31,318,0,,2006
3792,6923,2007-07-07,40.71,-70.08,1080,0,,2007
3793,6924,2007-07-07,40.71,-69.65,1620,0,,2007
3794,6925,2007-08-13,40.71,-70.86,2160,0,,2007
3795,6928,2000-07-01,40.72,-70.64,10799,0,,2000
3796,6929,2001-06-20,40.73,-68.22,4320,0,,2001
3797,6930,2002-07-28,40.73,-69.88,0,0,,2002
3798,6931,2008-07-09,40.73,-69.98,361,0,,2008
3799,6932,2007-07-29,40.74,-70.52,0,0,,2007
3800,6933,2007-08-10,40.74,-70.57,1080,0,,2007
3801,6934,2008-09-04,40.74,-71.68,600,0,,2008
3802,6938,2005-07-10,40.76,-68.51,1620,0,,2005
3803,6939,2006-08-09,40.76,-70.08,540,0,,2006
3804,6945,2001-06-28,40.77,-70.34,0,0,,2001
3805,6946,2002-07-27,40.77,-70.82,0,0,,2002
3806,6948,2001-06-19,40.78,-69.15,0,0,,2001
3807,6949,2001-10-15,40.78,-70.45,0,0,,2001
3808,6950,2004-08-19,40.78,-70.39,0,0,,2004
3809,6951,2006-09-01,40.78,-70.55,0,0,,2006
3810,6952,2008-09-01,40.78,-70.85,0,0,,2008
3811,6960,2003-07-20,40.82,-135.73,3987,0,,2003
3812,6961,2005-08-10,40.82,-68.47,2700,0,,2005
3813,6962,2006-07-28,40.82,-70.34,0,0,,2006
3814,6966,2004-08-20,40.83,-68.56,0,0,,2004
3815,6971,2006-07-29,40.85,-68.65,0,0,,2006
3816,6973,2000-07-28,40.86,-68.75,0,0,,2000
3817,6974,2001-07-13,40.86,-68.65,3240,0,,2001
3818,6976,2001-07-12,40.87,-70.75,1440,0,,2001
3819,6977,2002-07-28,40.87,-68.7,2024,0,,2002
3820,6978,2002-09-08,40.87,-66.34,540,0,,2002
3821,6980,2004-08-19,40.89,-70.33,0,0,,2004
3822,6985,2000-06-30,40.91,-70.67,1620,0,,2000
3823,6986,2001-06-19,40.91,-70.25,0,0,,2001
3824,6987,2006-06-22,40.92,-70.63,11879,0,,2006
3825,6995,2006-07-29,40.94,-68.55,540,0,,2006
3826,6996,2006-08-09,40.94,-70.49,0,0,,2006
3827,7000,2006-07-07,40.95,-68.43,0,0,,2006
3828,7001,2002-08-21,40.96,-68.8,0,0,,2002
3829,7004,2005-07-08,40.97,-70.45,540,0,,2005
3830,7011,2004-08-08,40.98,-68.55,0,0,,2004
3831,7014,2001-06-27,40.99,-70.85,4908,0,,2001
3832,7015,2005-08-08,40.99,-70.38,675,0,,2005
3833,7016,2008-08-02,40.99,-70.67,2807,0,,2008
3834,7018,2001-09-05,41.0,-70.81,0,0,,2001
3835,7022,2006-08-09,41.01,-69.0,0,0,,2006
3836,7024,2002-07-27,41.02,-70.72,0,0,,2002
3837,7025,2003-07-02,41.02,-71.33,0,0,,2003
3838,7030,2007-08-10,41.04,-71.02,1620,0,,2007
3839,7032,2003-07-21,41.05,-68.95,0,0,,2003
3840,7033,2004-08-19,41.05,-70.86,540,0,,2004
3841,7034,2006-08-08,41.06,-70.63,540,0,,2006
3842,7037,2003-07-15,41.07,-146.64,19438,0,,2003
3843,7038,2003-07-19,41.07,-137.24,6612,0,,2003
3844,7039,2006-07-07,41.07,-68.78,1620,0,,2006
3845,7041,2001-07-25,41.09,-64.38,0,0,,2001
3846,7043,2006-06-21,41.1,-71.06,6171,0,,2006
3847,7044,2008-08-24,41.1,-71.36,0,0,United States,2008
3848,7045,2000-09-14,41.11,-71.06,0,0,,2000
3849,7046,2001-07-15,41.11,-71.15,2160,0,,2001
3850,7047,2003-07-15,41.11,-145.74,0,0,,2003
3851,7053,2002-08-07,41.12,-68.97,0,0,,2002
3852,7056,2001-10-15,41.13,-70.69,0,0,United States,2001
3853,7057,2001-10-15,41.13,-70.69,2025,0,United States,2001
3854,7058,2005-07-14,41.13,-61.57,945,0,,2005
3855,7059,2008-08-24,41.13,-71.26,2160,0,,2008
3856,7060,2004-06-25,41.14,-70.94,675,0,United States,2004
3857,7062,2008-10-18,41.15,-70.51,0,0,United States,2008
3858,7065,2004-08-21,41.16,-68.92,0,0,,2004
3859,7068,2002-07-26,41.17,-70.76,0,0,United States,2002
3860,7069,2008-10-16,41.17,-70.83,0,0,United States,2008
3861,7072,2003-07-17,41.18,-143.62,6612,0,,2003
3862,7073,2002-10-18,41.2,-68.6,0,0,,2002
3863,7082,2005-08-08,41.25,-71.02,1800,0,United States,2005
3864,7083,2002-08-25,41.27,-71.1,0,0,United States,2002
3865,7084,2005-08-22,41.27,-69.05,0,0,,2005
3866,7087,2003-07-21,41.28,-69.11,1473,0,,2003
3867,7088,2002-08-24,41.29,-71.13,0,0,United States,2002
3868,7089,2006-08-02,41.29,-70.98,0,0,United States,2006
3869,7090,2008-08-03,41.29,-68.76,645,0,,2008
3870,7097,2002-08-25,41.3,-70.99,0,0,United States,2002
3871,7100,2000-10-16,41.32,-70.9,0,0,United States,2000
3872,7101,2003-07-03,41.32,-71.12,1080,0,United States,2003
3873,7102,2005-09-04,41.32,-68.63,5400,0,,2005
3874,7109,2000-07-25,41.33,-70.88,0,0,United States,2000
3875,7111,2000-09-11,41.34,-68.39,0,0,,2000
3876,7115,2007-07-08,41.35,-69.18,0,0,,2007
3877,7118,2001-07-13,41.36,-68.56,0,0,,2001
3878,7119,2005-08-01,41.36,-71.23,2186,0,United States,2005
3879,7120,2008-09-05,41.36,-71.19,0,0,United States,2008
3880,7124,2002-10-18,41.37,-69.59,0,0,,2002
3881,7125,2004-08-09,41.37,-68.81,386,0,,2004
3882,7130,2001-06-18,41.38,-70.88,540,0,United States,2001
3883,7131,2003-08-03,41.38,-68.33,1080,0,,2003
3884,7132,2005-08-01,41.38,-71.2,0,0,United States,2005
3885,7133,2001-06-03,41.39,-64.07,771,0,,2001
3886,7134,2001-06-03,41.39,-64.07,0,0,,2001
3887,7135,2003-06-27,41.39,-70.92,1350,0,United States,2003
3888,7137,2005-06-14,41.4,-71.23,501,0,United States,2005
3889,7139,2005-07-31,41.41,-71.16,22259,0,United States,2005
3890,7140,2008-07-23,41.41,-71.18,2880,0,United States,2008
3891,7144,2000-07-20,41.43,-66.22,1620,0,,2000
3892,7152,2000-09-11,41.45,-68.67,0,0,,2000
3893,7153,2008-07-10,41.45,-69.13,0,0,,2008
3894,7154,2007-06-23,41.46,-70.76,2107,0,United States,2007
3895,7155,2002-10-17,41.47,-70.09,5400,0,United States,2002
3896,7158,2007-07-31,41.49,-69.35,1158,0,,2007
3897,7160,2007-07-30,41.5,-69.35,540,0,,2007
3898,7163,2000-07-21,41.53,-66.15,0,0,,2000
3899,7165,2006-07-05,41.55,-70.32,0,0,United States,2006
3900,7169,2008-07-10,41.59,-69.16,0,0,,2008
3901,7173,2002-07-29,41.61,-69.0,0,0,,2002
3902,7176,2002-08-07,41.62,-69.26,831,0,,2002
3903,7180,2007-06-01,41.63,-63.64,0,0,,2007
3904,7181,2007-06-01,41.64,-63.63,805,0,,2007
3905,7182,2000-07-20,41.67,-66.77,600,0,,2000
3906,7183,2002-09-08,41.69,-67.05,0,0,,2002
3907,7188,2006-08-10,41.71,-69.39,0,0,,2006
3908,7193,2004-08-21,41.74,-69.25,0,0,,2004
3909,7194,2002-05-02,41.75,-64.24,0,0,,2002
3910,7195,2002-06-02,41.75,-64.95,0,0,,2002
3911,7196,2000-07-23,41.76,-65.05,540,0,,2000
3912,7198,2003-08-02,41.78,-68.47,2700,0,,2003
3913,7199,2005-08-22,41.79,-69.43,0,0,,2005
3914,7205,2002-07-12,41.83,-70.23,0,0,United States,2002
3915,7206,2005-08-11,41.83,-69.33,540,0,,2005
3916,7207,2008-08-03,41.83,-69.25,0,0,,2008
3917,7208,2002-07-13,41.84,-70.25,0,0,United States,2002
3918,7209,2006-07-08,41.84,-69.26,0,0,,2006
3919,7210,2001-08-12,41.85,-70.39,0,0,United States,2001
3920,7214,2002-07-13,41.88,-70.34,0,0,United States,2002
3921,7215,2006-09-04,41.88,-70.44,0,0,United States,2006
3922,7216,2007-07-30,41.88,-69.35,415,0,,2007
3923,7217,2000-08-23,41.89,-69.17,1080,0,,2000
3924,7218,2001-07-10,41.89,-70.26,625,0,United States,2001
3925,7219,2004-07-08,41.89,-70.39,0,0,United States,2004
3926,7221,2000-09-09,41.9,-70.52,0,0,United States,2000
3927,7222,2004-08-09,41.9,-69.03,0,0,,2004
3928,7223,2003-07-22,41.91,-69.51,1080,0,,2003
3929,7224,2008-07-20,41.91,-68.52,0,0,,2008
3930,7226,2000-07-19,41.92,-67.06,0,0,,2000
3931,7228,2001-07-24,41.94,-67.21,0,0,,2001
3932,7230,2007-09-03,41.95,-65.09,0,0,,2007
3933,7231,2007-09-03,41.96,-64.61,1000,0,,2007
3934,7232,2000-09-10,41.97,-69.3,0,0,,2000
3935,7234,2002-08-20,41.99,-69.46,1080,0,,2002
3936,7236,2004-09-02,42.0,-70.36,600,0,United States,2004
3937,7240,2003-08-02,42.03,-69.14,0,0,,2003
3938,7242,2005-07-14,42.04,-60.66,0,0,,2005
3939,7243,2007-07-19,42.04,-69.44,675,0,,2007
3940,7245,2007-07-08,42.05,-69.48,1620,0,,2007
3941,7252,2001-07-26,42.08,-63.42,600,0,,2001
3942,7253,2006-08-20,42.08,-70.27,540,0,United States,2006
3943,7254,2005-09-04,42.09,-68.54,0,0,,2005
3944,7257,2000-07-19,42.1,-67.37,2700,0,,2000
3945,7258,2000-07-23,42.1,-63.35,0,0,,2000
3946,7259,2006-09-04,42.1,-70.4,1080,0,United States,2006
3947,7260,2008-08-04,42.1,-69.24,0,0,,2008
3948,7261,2008-09-05,42.1,-70.39,1728,0,United States,2008
3949,7264,2001-08-14,42.12,-68.59,540,0,,2001
3950,7265,2002-06-03,42.12,-65.42,0,0,,2002
3951,7268,2002-07-02,42.13,-69.24,0,0,,2002
3952,7269,2002-07-14,42.13,-70.23,0,0,United States,2002
3953,7270,2003-06-13,42.13,-70.23,3240,0,United States,2003
3954,7271,2004-08-11,42.13,-70.44,0,0,United States,2004
3955,7272,2002-07-14,42.14,-70.23,0,0,United States,2002
3956,7277,2000-07-19,42.15,-68.01,600,0,,2000
3957,7278,2007-09-02,42.15,-65.97,540,0,,2007
3958,7281,2000-09-10,42.16,-69.69,0,0,,2000
3959,7282,2002-07-14,42.16,-70.24,0,0,United States,2002
3960,7283,2003-06-01,42.16,-64.31,6352,0,,2003
3961,7284,2004-08-11,42.16,-70.33,0,0,United States,2004
3962,7290,2002-07-14,42.17,-70.25,0,0,United States,2002
3963,7291,2006-07-29,42.17,-69.48,0,0,,2006
3964,7295,2001-07-10,42.18,-70.33,0,0,United States,2001
3965,7297,2002-07-14,42.19,-70.25,415,0,United States,2002
3966,7298,2006-07-09,42.19,-69.81,0,0,,2006
3967,7300,2002-07-14,42.21,-70.25,0,0,United States,2002
3968,7301,2007-07-19,42.21,-70.19,0,0,United States,2007
3969,7303,2000-07-18,42.23,-70.07,5940,0,United States,2000
3970,7304,2002-07-14,42.23,-70.24,0,0,United States,2002
3971,7305,2007-07-31,42.23,-69.37,0,0,,2007
3972,7307,2002-06-03,42.24,-63.23,0,0,,2002
3973,7308,2005-06-12,42.24,-70.56,10799,0,United States,2005
3974,7310,2004-05-31,42.25,-61.83,771,0,,2004
3975,7311,2000-08-05,42.27,-63.85,0,0,,2000
3976,7312,2003-07-22,42.27,-69.73,22138,0,,2003
3977,7313,2004-08-21,42.27,-69.58,3600,0,,2004
3978,7314,2008-07-10,42.27,-69.29,0,0,,2008
3979,7317,2001-08-12,42.29,-70.23,0,0,,2001
3980,7319,2000-09-09,42.3,-70.07,0,0,,2000
3981,7321,2002-07-29,42.31,-69.58,0,0,,2002
3982,7322,2007-07-18,42.31,-68.32,0,0,,2007
3983,7325,2001-08-14,42.32,-69.02,0,0,,2001
3984,7326,2003-07-22,42.32,-70.27,2160,0,,2003
3985,7327,2008-07-19,42.32,-69.08,0,0,,2008
3986,7332,2002-07-14,42.33,-70.38,0,0,,2002
3987,7333,2000-08-21,42.34,-67.43,1473,0,,2000
3988,7334,2001-08-13,42.34,-70.34,8639,0,,2001
3989,7335,2002-08-19,42.34,-70.32,675,0,,2002
3990,7336,2003-06-12,42.34,-70.26,8485,0,,2003
3991,7337,2005-06-11,42.34,-70.31,0,0,,2005
3992,7339,2002-07-14,42.35,-70.39,0,0,,2002
3993,7340,2006-07-17,42.35,-70.24,1473,0,,2006
3994,7344,2000-07-18,42.36,-69.4,540,0,,2000
3995,7345,2007-06-01,42.36,-63.82,62635,0,,2007
3996,7346,2003-07-22,42.37,-70.44,0,0,,2003
3997,7347,2004-08-11,42.37,-70.18,11434,0,,2004
3998,7348,2006-07-30,42.37,-69.4,0,0,,2006
3999,7350,2002-07-14,42.38,-70.4,0,0,,2002
4000,7351,2006-08-11,42.38,-70.01,0,0,,2006
4001,7352,2007-07-09,42.38,-70.4,540,0,,2007
4002,7353,2002-08-20,42.39,-69.75,0,0,,2002
4003,7354,2003-06-10,42.39,-68.5,2160,0,,2003
4004,7355,2002-08-19,42.4,-70.2,0,0,,2002
4005,7356,2004-08-11,42.4,-70.44,2700,0,,2004
4006,7357,2007-07-18,42.4,-68.56,1620,0,,2007
4007,7358,2002-07-15,42.41,-70.42,0,0,,2002
4008,7359,2004-07-20,42.41,-69.72,0,0,,2004
4009,7360,2004-08-11,42.41,-70.6,1620,0,United States,2004
4010,7361,2006-07-17,42.41,-70.32,0,0,,2006
4011,7362,2006-08-12,42.41,-70.4,0,0,,2006
4012,7363,2007-07-09,42.41,-70.15,0,0,,2007
4013,7364,2007-09-02,42.41,-66.21,0,0,,2007
4014,7367,2005-08-11,42.42,-70.09,0,0,,2005
4015,7373,2002-07-15,42.43,-70.43,0,0,,2002
4016,7374,2004-08-10,42.43,-69.91,0,0,,2004
4017,7376,2006-08-11,42.44,-69.99,0,0,,2006
4018,7378,2002-07-15,42.45,-70.45,0,0,United States,2002
4019,7379,2004-09-03,42.45,-70.4,6687,0,,2004
4020,7385,2002-07-15,42.47,-70.46,0,0,United States,2002
4021,7386,2008-07-11,42.47,-69.25,6305,0,,2008
4022,7387,2008-08-05,42.47,-69.17,1800,0,,2008
4023,7391,2001-08-13,42.49,-69.48,0,0,,2001
4024,7392,2002-08-07,42.49,-125.82,0,0,,2002
4025,7394,2000-08-21,42.5,-67.77,1620,0,,2000
4026,7395,2003-06-08,42.5,-63.7,0,0,,2003
4027,7396,2003-08-01,42.5,-69.59,0,0,,2003
4028,7397,2005-08-11,42.51,-70.28,1350,0,,2005
4029,7398,2007-09-04,42.51,-65.67,0,0,,2007
4030,7406,2004-07-09,42.53,-69.77,0,0,,2004
4031,7407,2007-08-01,42.53,-70.51,0,0,United States,2007
4032,7408,2007-07-31,42.54,-69.68,7277,0,,2007
4033,7410,2005-09-05,42.56,-69.49,1080,0,,2005
4034,7411,2006-07-16,42.56,-69.66,540,0,,2006
4035,7413,2001-09-08,42.58,-69.43,5940,0,,2001
4036,7414,2004-07-19,42.58,-69.95,1080,0,,2004
4037,7415,2001-07-26,42.59,-62.44,0,0,,2001
4038,7417,2005-07-26,42.6,-65.49,0,0,,2005
4039,7418,2006-07-16,42.6,-69.42,2314,0,,2006
4040,7421,2008-07-22,42.61,-69.78,0,0,,2008
4041,7423,2008-07-12,42.62,-69.97,697,0,,2008
4042,7424,2000-07-24,42.63,-61.72,540,0,,2000
4043,7425,2000-08-04,42.64,-63.05,0,0,,2000
4044,7427,2004-08-10,42.65,-69.55,0,0,,2004
4045,7428,2002-08-06,42.66,-69.58,0,0,,2002
4046,7433,2005-06-11,42.67,-69.68,3000,0,,2005
4047,7437,2000-08-08,42.69,-69.77,0,0,,2000
4048,7438,2006-07-15,42.69,-69.17,0,0,,2006
4049,7439,2003-08-01,42.71,-70.11,2025,0,,2003
4050,7440,2005-09-05,42.71,-69.81,0,0,,2005
4051,7441,2008-07-19,42.72,-69.59,0,0,,2008
4052,7442,2000-08-07,42.73,-70.48,2162,0,United States,2000
4053,7443,2000-08-10,42.73,-69.9,0,0,,2000
4054,7444,2006-07-09,42.74,-70.3,0,0,,2006
4055,7450,2001-07-12,42.78,-69.82,0,0,,2001
4056,7453,2002-06-03,42.79,-65.11,0,0,,2002
4057,7454,2005-06-10,42.8,-69.61,2160,0,,2005
4058,7455,2002-08-05,42.81,-68.94,540,0,,2002
4059,7462,2006-07-15,42.83,-69.3,540,0,,2006
4060,7463,2008-07-19,42.83,-70.46,771,0,United States,2008
4061,7464,2008-07-21,42.83,-69.38,0,0,,2008
4062,7465,2000-08-19,42.84,-70.38,491,0,,2000
4063,7466,2004-07-10,42.84,-69.17,1080,0,,2004
4064,7469,2007-07-17,42.85,-69.61,0,0,,2007
4065,7471,2000-08-19,42.86,-69.74,2314,0,,2000
4066,7472,2007-07-17,42.86,-69.31,3780,0,,2007
4067,7473,2007-09-01,42.86,-67.39,2455,0,,2007
4068,7475,2005-09-06,42.87,-69.59,2700,0,,2005
4069,7478,2000-08-10,42.88,-69.9,0,0,,2000
4070,7483,2004-07-18,42.91,-70.24,0,0,,2004
4071,7484,2004-09-06,42.91,-70.47,6479,0,United States,2004
4072,7487,2000-08-08,42.93,-69.62,600,0,,2000
4073,7488,2000-08-09,42.93,-69.17,540,0,,2000
4074,7489,2001-07-27,42.93,-61.4,1350,0,,2001
4075,7490,2006-09-04,42.93,-69.65,0,0,,2006
4076,7491,2007-07-10,42.93,-69.99,0,0,,2007
4077,7492,2000-08-09,42.94,-68.99,540,0,,2000
4078,7493,2004-09-05,42.94,-70.46,720,0,United States,2004
4079,7494,2007-06-02,42.94,-63.94,3268,0,,2007
4080,7497,2000-08-07,42.95,-70.34,0,0,United States,2000
4081,7498,2002-08-06,42.95,-69.41,0,0,,2002
4082,7500,2000-08-18,42.99,-70.48,2700,0,United States,2000
4083,7502,2000-07-24,43.02,-60.77,720,0,,2000
4084,7503,2000-07-25,43.02,-60.73,0,0,,2000
4085,7504,2007-06-08,43.02,-64.72,1014,0,,2007
4086,7505,2006-07-14,43.03,-69.85,540,0,,2006
4087,7507,2007-09-04,43.04,-66.0,0,0,,2007
4088,7509,2005-06-10,43.05,-70.01,4800,0,,2005
4089,7510,2003-07-31,43.06,-70.41,0,0,United States,2003
4090,7512,2000-08-20,43.09,-69.28,3240,0,,2000
4091,7515,2005-06-05,43.1,-65.28,54596,0,,2005
4092,7516,2001-06-09,43.11,-64.37,2700,0,,2001
4093,7517,2001-06-09,43.11,-64.37,2492,0,,2001
4094,7526,2001-07-27,43.14,-60.68,5400,0,,2001
4095,7527,2008-07-21,43.14,-69.63,0,0,,2008
4096,7531,2005-09-07,43.19,-69.91,540,0,,2005
4097,7533,2006-09-05,43.2,-69.34,0,0,,2006
4098,7534,2007-09-01,43.2,-68.81,1601,0,,2007
4099,7535,2004-07-11,43.21,-69.16,0,0,,2004
4100,7537,2004-09-05,43.25,-69.42,0,0,,2004
4101,7541,2000-08-03,43.27,-63.66,0,0,,2000
4102,7542,2001-08-12,43.27,-65.33,0,0,,2001
4103,7551,2001-08-15,43.34,-70.08,0,0,,2001
4104,7552,2004-09-04,43.34,-68.18,1080,0,,2004
4105,7553,2007-06-08,43.34,-64.3,962,0,,2007
4106,7556,2000-08-20,43.35,-68.12,0,0,,2000
4107,7557,2007-09-05,43.36,-66.53,0,0,,2007
4108,7561,2001-07-27,43.39,-60.24,0,0,,2001
4109,7564,2001-08-14,43.42,-68.29,0,0,,2001
4110,7568,2004-09-07,43.44,-69.06,0,0,,2004
4111,7569,2006-09-06,43.46,-68.68,0,0,,2006
4112,7578,2001-07-11,43.53,-69.57,0,0,,2001
4113,7579,2001-07-28,43.53,-59.79,0,0,,2001
4114,7582,2002-06-05,43.55,-64.51,0,0,,2002
4115,7584,2001-06-09,43.61,-63.71,6749,0,,2001
4116,7585,2001-06-09,43.61,-63.71,7714,0,,2001
4117,7586,2005-06-06,43.61,-67.0,0,0,,2005
4118,7589,2005-06-09,43.64,-69.63,8639,0,United States,2005
4119,7590,2002-09-09,43.67,-67.97,0,0,,2002
4120,7591,2003-06-07,43.68,-63.39,0,0,,2003
4121,7592,2007-09-05,43.68,-67.7,0,0,,2007
4122,7593,2000-08-03,43.71,-64.16,0,0,,2000
4123,7595,2002-08-06,43.72,-125.65,0,0,,2002
4124,7600,2002-06-05,43.75,-64.31,0,0,,2002
4125,7601,2006-09-06,43.75,-68.43,0,0,,2006
4126,7605,2005-06-08,43.78,-68.73,18014,0,United States,2005
